"id","monster_id","name","boss","move_ai","movable_count","attack_ai","attackable_count","ai_change_type","ai_percent","ai_point","hp","parts_count","attack","defense","critical","accuracy","miss","position_restriction","x","y","attribute","drop_coin","drop_material1","material_rate1","drop_material2","material_rate2","drop_material3","material_rate3","drop_piece","drop_piece_number","drop_level"
"EEN03056","MON20005","冰冷蝙蝠","0","MAI00005","3","AAI00002","1","","","","1547","99","1120","23","0","100000","0","3","-1","-1","2","29","","","","","","","","",""
"EEN03057","MON20003","冷酷矿工","0","MAI00005","2","AAI00002","1","","","","1391","99","1198","0","0","100000","0","3","-1","-1","2","23","","","","","","","","",""
"EEN03058","MON20003","冷酷矿工","0","MAI00005","2","AAI00002","1","","","","1391","99","1198","0","0","100000","0","3","-1","-1","2","23","","","","","","","","",""
"EEN03059","MON20051","冰冷南瓜","0","MAI00005","2","AAI00002","1","","","","6","99","1092","4500","0","100000","0","3","-1","-1","2","10","PUM20001","50000","STS00001","50000","","","","",""
"EEN03060","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN03061","MON20001","水元素","0","MAI00005","1","AAI00002","1","","","","2010","99","850","93","0","100000","0","3","-1","-1","2","31","MTR10188","100000","","","","","","",""
"EEN03062","MON20008","冰冷猫头鹰","0","MAI00005","2","AAI00030","1","","","","1701","99","849","0","0","100000","0","3","-1","-1","2","22","","","","","","","","",""
"EEN03063","MON20007","冷酷的奥格瑞玛步兵","0","MAI00005","1","AAI00001","1","","","","733","99","2547","0","0","100000","0","3","-1","-1","2","33","","","","","","","","",""
"EEN03064","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN03065","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN03066","MON20003","冷酷矿工","0","MAI00005","2","AAI00002","1","","","","1391","99","1198","0","0","100000","0","3","-1","-1","2","25","","","","","","","","",""
"EEN03067","MON20008","冰冷猫头鹰","0","MAI00005","2","AAI00030","1","","","","1701","99","849","0","0","100000","0","3","-1","-1","2","28","","","","","","","","",""
"EEN03068","MON20003","冷酷矿工","0","MAI00005","2","AAI00002","1","","","","1391","99","1198","0","0","100000","0","3","-1","-1","2","25","","","","","","","","",""
"EEN03069","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN03070","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN03071","MON20007","冷酷的奥格瑞玛步兵","0","MAI00005","1","AAI00001","1","","","","733","99","2547","0","0","100000","0","3","-1","-1","2","33","MTR10145","100000","","","","","","",""
"EEN03072","MON20005","冰冷蝙蝠","0","MAI00005","3","AAI00002","1","","","","1547","99","1120","23","0","100000","0","3","-1","-1","2","25","","","","","","","","",""
"EEN03073","MON20005","冰冷蝙蝠","0","MAI00005","3","AAI00002","1","","","","1547","99","1120","23","0","100000","0","3","-1","-1","2","25","","","","","","","","",""
"EEN03074","MON20068","水灵兔","0","MAI00002|MAI00005","2|0","AAI00002|AAI00044","1|1","ACT00003","30000","0","966","99","1","186","0","100000","0","3","-1","-1","2","9","","","","","","","","",""
"EEN03075","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN03076","MON20001","水元素","0","MAI00005","1","AAI00002","1","","","","2010","99","850","93","0","100000","0","3","-1","-1","2","31","MTR10089","100000","","","","","","",""
"EEN03077","MON20003","冷酷矿工","0","MAI00005","2","AAI00002","1","","","","1391","99","1198","0","0","100000","0","3","-1","-1","2","27","","","","","","","","",""
"EEN03078","MON20003","冷酷矿工","0","MAI00005","2","AAI00002","1","","","","1391","99","1198","0","0","100000","0","3","-1","-1","2","25","","","","","","","","",""
"EEN03079","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN03080","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN03081","MON20001","水元素","0","MAI00005","1","AAI00002","1","","","","2010","99","850","93","0","100000","0","3","-1","-1","2","27","","","","","","","","",""
"EEN03082","MON20007","冷酷的奥格瑞玛步兵","0","MAI00005","1","AAI00001","1","","","","733","99","2547","0","0","100000","0","3","-1","-1","2","29","","","","","","","","",""
"EEN03083","MON20007","冷酷的奥格瑞玛步兵","0","MAI00005","1","AAI00001","1","","","","733","99","2547","0","0","100000","0","3","-1","-1","2","29","","","","","","","","",""
"EEN03084","MON20005","冰冷蝙蝠","0","MAI00005","3","AAI00002","1","","","","1547","99","1120","23","0","100000","0","3","-1","-1","2","29","","","","","","","","",""
"EEN03085","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN03086","MON20001","水元素","0","MAI00005","1","AAI00002","1","","","","2010","99","850","93","0","100000","0","3","-1","-1","2","31","MTR10002","100000","","","","","","",""
"EEN03087","MON20008","冰冷猫头鹰","0","MAI00005","2","AAI00030","1","","","","1701","99","849","0","0","100000","0","3","-1","-1","2","28","","","","","","","","",""
"EEN03088","MON20008","冰冷猫头鹰","0","MAI00005","2","AAI00030","1","","","","1701","99","849","0","0","100000","0","3","-1","-1","2","26","","","","","","","","",""
"EEN03089","MON20005","冰冷蝙蝠","0","MAI00005","3","AAI00002","1","","","","1547","99","1120","23","0","100000","0","3","-1","-1","2","30","","","","","","","","",""
"EEN03090","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN03091","MON20005","冰冷蝙蝠","0","MAI00005","3","AAI00002","1","","","","1547","99","1120","23","0","100000","0","3","-1","-1","2","24","","","","","","","","",""
"EEN03092","MON20005","冰冷蝙蝠","0","MAI00005","3","AAI00002","1","","","","1547","99","1120","23","0","100000","0","3","-1","-1","2","23","","","","","","","","",""
"EEN03093","MON20008","冰冷猫头鹰","0","MAI00005","2","AAI00030","1","","","","1701","99","849","0","0","100000","0","3","-1","-1","2","29","","","","","","","","",""
"EEN03094","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN03095","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN03096","MON20001","水元素","0","MAI00005","1","AAI00002","1","","","","2010","99","850","93","0","100000","0","3","-1","-1","2","29","MTR10003","100000","","","","","","",""
"EEN03097","MON20008","冰冷猫头鹰","0","MAI00005","2","AAI00030","1","","","","1701","99","849","0","0","100000","0","3","-1","-1","2","24","","","","","","","","",""
"EEN03098","MON20005","冰冷蝙蝠","0","MAI00005","3","AAI00002","1","","","","1547","99","1120","23","0","100000","0","3","-1","-1","2","24","","","","","","","","",""
"EEN03099","MON20005","冰冷蝙蝠","0","MAI00005","3","AAI00002","1","","","","1547","99","1120","23","0","100000","0","3","-1","-1","2","28","","","","","","","","",""
"EEN03100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN03101","MON20003","冷酷矿工","0","MAI00005","2","AAI00002","1","","","","1391","99","1198","0","0","100000","0","3","-1","-1","2","23","MTR10004","100000","","","","","","",""
"EEN03102","MON20003","冷酷矿工","0","MAI00005","2","AAI00002","1","","","","1391","99","1198","0","0","100000","0","3","-1","-1","2","30","","","","","","","","",""
"EEN03103","MON20007","冷酷的奥格瑞玛步兵","0","MAI00005","1","AAI00001","1","","","","733","99","2547","0","0","100000","0","3","-1","-1","2","33","","","","","","","","",""
"EEN03104","MON20005","冰冷蝙蝠","0","MAI00005","3","AAI00002","1","","","","1547","99","1120","23","0","100000","0","3","-1","-1","2","23","","","","","","","","",""
"EEN03105","MON20068","水灵兔","0","MAI00002|MAI00005","2|0","AAI00002|AAI00044","1|1","ACT00003","30000","0","966","99","1","186","0","100000","0","3","-1","-1","2","9","","","","","","","","",""
"EEN03106","MON20001","水元素","0","MAI00005","1","AAI00002","1","","","","2010","99","850","93","0","100000","0","3","-1","-1","2","25","","","","","","","","",""
"EEN03107","MON20005","冰冷蝙蝠","0","MAI00005","3","AAI00002","1","","","","1547","99","1120","23","0","100000","0","3","-1","-1","2","26","","","","","","","","",""
"EEN03108","MON20003","冷酷矿工","0","MAI00005","2","AAI00002","1","","","","1391","99","1198","0","0","100000","0","3","-1","-1","2","26","","","","","","","","",""
"EEN03109","MON20008","冰冷猫头鹰","0","MAI00005","2","AAI00030","1","","","","1701","99","849","0","0","100000","0","3","-1","-1","2","27","","","","","","","","",""
"EEN03110","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN03111","MON20007","冷酷的奥格瑞玛步兵","0","MAI00005","1","AAI00001","1","","","","733","99","2547","0","0","100000","0","3","-1","-1","2","33","MTR10005","100000","","","","","","",""
"EEN03112","MON20007","冷酷的奥格瑞玛步兵","0","MAI00005","1","AAI00001","1","","","","733","99","2547","0","0","100000","0","3","-1","-1","2","34","","","","","","","","",""
"EEN03113","MON20005","冰冷蝙蝠","0","MAI00005","3","AAI00002","1","","","","1547","99","1120","23","0","100000","0","3","-1","-1","2","24","","","","","","","","",""
"EEN03114","MON20051","冰冷南瓜","0","MAI00005","2","AAI00002","1","","","","6","99","1092","4500","0","100000","0","3","-1","-1","2","10","PUM20001","50000","STS00001","50000","","","","",""
"EEN03115","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN03116","MON20001","水元素","0","MAI00005","1","AAI00002","1","","","","2010","99","850","93","0","100000","0","3","-1","-1","2","32","","","","","","","","",""
"EEN03117","MON20001","水元素","0","MAI00005","1","AAI00002","1","","","","2010","99","850","93","0","100000","0","3","-1","-1","2","30","","","","","","","","",""
"EEN03118","MON20005","冰冷蝙蝠","0","MAI00005","3","AAI00002","1","","","","1547","99","1120","23","0","100000","0","3","-1","-1","2","27","","","","","","","","",""
"EEN03119","MON20008","冰冷猫头鹰","0","MAI00005","2","AAI00030","1","","","","1701","99","849","0","0","100000","0","3","-1","-1","2","25","","","","","","","","",""
"EEN03120","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN03121","MON20008","冰冷猫头鹰","0","MAI00005","2","AAI00030","1","","","","1701","99","849","0","0","100000","0","3","-1","-1","2","27","MTR10189","100000","","","","","","",""
"EEN03122","MON20008","冰冷猫头鹰","0","MAI00005","2","AAI00030","1","","","","1701","99","849","0","0","100000","0","3","-1","-1","2","24","","","","","","","","",""
"EEN03123","MON20007","冷酷的奥格瑞玛步兵","0","MAI00005","1","AAI00001","1","","","","733","99","2547","0","0","100000","0","3","-1","-1","2","37","","","","","","","","",""
"EEN03124","MON20003","冷酷矿工","0","MAI00005","2","AAI00002","1","","","","1391","99","1198","0","0","100000","0","3","-1","-1","2","29","","","","","","","","",""
"EEN03125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN03126","MON20002","强力水元素","1","MAI00005","2","AAI00002","1","","","","20487","99","1466","419","0","100000","0","3","-1","-1","2","224","MTR00002","100000","","","","","","",""
"EEN03127","MON20054","光明王子","1","MAI00005","2","AAI00072","2","","","","47970","99","1412","363","0","100000","0","3","-1","-1","2","558","MTR00007","100000","","","","","MOP10002","1",""
"EEN03128","MON20015","龙人猎潮者","1","MAI00005","2","AAI00010","1","","","","17065","99","1971","559","0","100000","0","3","-1","-1","2","219","MTR00002","100000","","","","","","",""
"EEN03129","MON20010","食人魔法师","1","MAI00006","1","AAI00116","1","","","","16216","99","1813","140","0","100000","0","3","-1","-1","2","155","MTR00002","100000","","","","","","",""
"EEN03130","MON20060","污妖王","1","MAI00005|MAI00005|MAI00005","2|2|2","AAI00045|AAI00046|AAI00020","1|1|1","ACT00001","33000","0","52851","99","1911","735","0","100000","0","3","-1","-1","2","553","MTR00011","100000","","","","","MOP10010","1",""
"EEN03131","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN03132","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN03133","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN03134","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN03135","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN03136","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN03137","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN03138","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN03139","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN03140","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN03141","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN03142","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN03143","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN03144","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN03145","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN03146","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN03147","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN03148","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
