"id","name","monster_id","boss","move_ai","movable_count","attack_ai","attackable_count","ai_change_type","ai_percent","ai_point","hp","parts_count","attack","defense","critical","accuracy","miss","position_restriction","x","y","attribute","drop_coin","drop_material1","material_rate1","drop_material2","material_rate2","drop_material3","material_rate3","drop_piece","drop_level"
"NEN03061","水元素","MON20001","0","MAI00005","1","AAI00002","1","","","","1270","99","544","36","0","100000","0","3","-1","-1","2","21","MTR10090","100000","","","","","",""
"NEN03062","冰冷猫头鹰","MON20008","0","MAI00005","2","AAI00030","1","","","","1088","99","635","0","0","100000","0","3","-1","-1","2","16","","","","","","","",""
"NEN03063","冷酷的奥格瑞玛步兵","MON20007","0","MAI00005","1","AAI00001","1","","","","590","99","1906","0","0","100000","0","3","-1","-1","2","27","","","","","","","",""
"NEN03064","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN03065","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN03066","冷酷矿工","MON20003","0","MAI00005","2","AAI00002","1","","","","907","99","771","0","0","100000","0","3","-1","-1","2","18","","","","","","","",""
"NEN03067","冰冷猫头鹰","MON20008","0","MAI00005","2","AAI00030","1","","","","1088","99","635","0","0","100000","0","3","-1","-1","2","20","","","","","","","",""
"NEN03068","冷酷矿工","MON20003","0","MAI00005","2","AAI00002","1","","","","907","99","771","0","0","100000","0","3","-1","-1","2","17","","","","","","","",""
"NEN03069","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN03070","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN03071","冷酷的奥格瑞玛步兵","MON20007","0","MAI00005","1","AAI00001","1","","","","590","99","1906","0","0","100000","0","3","-1","-1","2","26","MTR10170","100000","","","","","",""
"NEN03072","冰冷蝙蝠","MON20005","0","MAI00005","3","AAI00002","1","","","","906","99","771","9","0","100000","0","3","-1","-1","2","19","","","","","","","",""
"NEN03073","冰冷蝙蝠","MON20005","0","MAI00005","3","AAI00002","1","","","","906","99","771","9","0","100000","0","3","-1","-1","2","18","","","","","","","",""
"NEN03074","水灵兔","MON20068","0","MAI00002|MAI00005","2|0","AAI00002|AAI00044","1|1","ACT00003","30000","0","681","99","1","72","0","100000","0","3","-1","-1","2","6","","","","","","","",""
"NEN03075","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN03076","水元素","MON20001","0","MAI00005","1","AAI00002","1","","","","1270","99","544","36","0","100000","0","3","-1","-1","2","19","MTR10112","100000","","","","","",""
"NEN03077","冷酷矿工","MON20003","0","MAI00005","2","AAI00002","1","","","","907","99","771","0","0","100000","0","3","-1","-1","2","17","","","","","","","",""
"NEN03078","冷酷矿工","MON20003","0","MAI00005","2","AAI00002","1","","","","907","99","771","0","0","100000","0","3","-1","-1","2","16","","","","","","","",""
"NEN03079","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN03080","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN03081","水元素","MON20001","0","MAI00005","1","AAI00002","1","","","","1270","99","544","36","0","100000","0","3","-1","-1","2","17","","","","","","","",""
"NEN03082","冷酷的奥格瑞玛步兵","MON20007","0","MAI00005","1","AAI00001","1","","","","590","99","1906","0","0","100000","0","3","-1","-1","2","27","","","","","","","",""
"NEN03083","冷酷的奥格瑞玛步兵","MON20007","0","MAI00005","1","AAI00001","1","","","","590","99","1906","0","0","100000","0","3","-1","-1","2","25","","","","","","","",""
"NEN03084","冰冷蝙蝠","MON20005","0","MAI00005","3","AAI00002","1","","","","906","99","771","9","0","100000","0","3","-1","-1","2","18","","","","","","","",""
"NEN03085","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN03086","水元素","MON20001","0","MAI00005","1","AAI00002","1","","","","1270","99","544","36","0","100000","0","3","-1","-1","2","16","MTR10053","100000","","","","","",""
"NEN03087","冰冷猫头鹰","MON20008","0","MAI00005","2","AAI00030","1","","","","1088","99","635","0","0","100000","0","3","-1","-1","2","19","","","","","","","",""
"NEN03088","冰冷猫头鹰","MON20008","0","MAI00005","2","AAI00030","1","","","","1088","99","635","0","0","100000","0","3","-1","-1","2","16","","","","","","","",""
"NEN03089","冰冷蝙蝠","MON20005","0","MAI00005","3","AAI00002","1","","","","906","99","771","9","0","100000","0","3","-1","-1","2","15","","","","","","","",""
"NEN03090","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN03091","冰冷蝙蝠","MON20005","0","MAI00005","3","AAI00002","1","","","","906","99","771","9","0","100000","0","3","-1","-1","2","19","","","","","","","",""
"NEN03092","冰冷蝙蝠","MON20005","0","MAI00005","3","AAI00002","1","","","","906","99","771","9","0","100000","0","3","-1","-1","2","19","","","","","","","",""
"NEN03093","冰冷猫头鹰","MON20008","0","MAI00005","2","AAI00030","1","","","","1088","99","635","0","0","100000","0","3","-1","-1","2","18","","","","","","","",""
"NEN03094","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN03095","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN03096","水元素","MON20001","0","MAI00005","1","AAI00002","1","","","","1270","99","544","36","0","100000","0","3","-1","-1","2","18","MTR10171","100000","","","","","",""
"NEN03097","冰冷猫头鹰","MON20008","0","MAI00005","2","AAI00030","1","","","","1088","99","635","0","0","100000","0","3","-1","-1","2","16","","","","","","","",""
"NEN03098","冰冷蝙蝠","MON20005","0","MAI00005","3","AAI00002","1","","","","906","99","771","9","0","100000","0","3","-1","-1","2","19","","","","","","","",""
"NEN03099","冰冷蝙蝠","MON20005","0","MAI00005","3","AAI00002","1","","","","906","99","771","9","0","100000","0","3","-1","-1","2","14","","","","","","","",""
"NEN03100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN03101","冷酷矿工","MON20003","0","MAI00005","2","AAI00002","1","","","","907","99","771","0","0","100000","0","3","-1","-1","2","15","MTR10172","100000","","","","","",""
"NEN03102","冷酷矿工","MON20003","0","MAI00005","2","AAI00002","1","","","","907","99","771","0","0","100000","0","3","-1","-1","2","18","","","","","","","",""
"NEN03103","冷酷的奥格瑞玛步兵","MON20007","0","MAI00005","1","AAI00001","1","","","","590","99","1906","0","0","100000","0","3","-1","-1","2","27","","","","","","","",""
"NEN03104","冰冷蝙蝠","MON20005","0","MAI00005","3","AAI00002","1","","","","906","99","771","9","0","100000","0","3","-1","-1","2","16","","","","","","","",""
"NEN03105","水灵兔","MON20068","0","MAI00002|MAI00005","2|0","AAI00002|AAI00044","1|1","ACT00003","30000","0","681","99","1","72","0","100000","0","3","-1","-1","2","6","","","","","","","",""
"NEN03106","水元素","MON20001","0","MAI00005","1","AAI00002","1","","","","1270","99","544","36","0","100000","0","3","-1","-1","2","18","","","","","","","",""
"NEN03107","冰冷蝙蝠","MON20005","0","MAI00005","3","AAI00002","1","","","","906","99","771","9","0","100000","0","3","-1","-1","2","16","","","","","","","",""
"NEN03108","冷酷矿工","MON20003","0","MAI00005","2","AAI00002","1","","","","907","99","771","0","0","100000","0","3","-1","-1","2","18","","","","","","","",""
"NEN03109","冰冷猫头鹰","MON20008","0","MAI00005","2","AAI00030","1","","","","1088","99","635","0","0","100000","0","3","-1","-1","2","16","","","","","","","",""
"NEN03110","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN03111","冷酷的奥格瑞玛步兵","MON20007","0","MAI00005","1","AAI00001","1","","","","590","99","1906","0","0","100000","0","3","-1","-1","2","23","MTR10173","100000","","","","","",""
"NEN03112","冷酷的奥格瑞玛步兵","MON20007","0","MAI00005","1","AAI00001","1","","","","590","99","1906","0","0","100000","0","3","-1","-1","2","27","","","","","","","",""
"NEN03113","冰冷蝙蝠","MON20005","0","MAI00005","3","AAI00002","1","","","","906","99","771","9","0","100000","0","3","-1","-1","2","15","","","","","","","",""
"NEN03114","冰冷南瓜","MON20051","0","MAI00005","2","AAI00002","1","","","","6","99","944","4500","0","100000","0","3","-1","-1","2","8","PUM20001","50000","STS00001","50000","","","",""
"NEN03115","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN03116","水元素","MON20001","0","MAI00005","1","AAI00002","1","","","","1270","99","544","36","0","100000","0","3","-1","-1","2","19","","","","","","","",""
"NEN03117","水元素","MON20001","0","MAI00005","1","AAI00002","1","","","","1270","99","544","36","0","100000","0","3","-1","-1","2","17","","","","","","","",""
"NEN03118","冰冷蝙蝠","MON20005","0","MAI00005","3","AAI00002","1","","","","906","99","771","9","0","100000","0","3","-1","-1","2","15","","","","","","","",""
"NEN03119","冰冷猫头鹰","MON20008","0","MAI00005","2","AAI00030","1","","","","1088","99","635","0","0","100000","0","3","-1","-1","2","17","","","","","","","",""
"NEN03120","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN03121","冰冷猫头鹰","MON20008","0","MAI00005","2","AAI00030","1","","","","1088","99","635","0","0","100000","0","3","-1","-1","2","15","MTR10174","100000","","","","","",""
"NEN03122","冰冷猫头鹰","MON20008","0","MAI00005","2","AAI00030","1","","","","1088","99","635","0","0","100000","0","3","-1","-1","2","16","","","","","","","",""
"NEN03123","冷酷的奥格瑞玛步兵","MON20007","0","MAI00005","1","AAI00001","1","","","","590","99","1906","0","0","100000","0","3","-1","-1","2","28","","","","","","","",""
"NEN03124","冷酷矿工","MON20003","0","MAI00005","2","AAI00002","1","","","","907","99","771","0","0","100000","0","3","-1","-1","2","16","","","","","","","",""
"NEN03125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN03126","强力水元素","MON20002","1","MAI00005","2","AAI00002","1","","","","13151","99","1181","163","0","100000","0","3","-1","-1","2","136","MTR00002","100000","","","","","",""
"NEN03127","光明王子","MON20054","1","MAI00005","2","AAI00072","2","","","","28099","99","1099","263","0","100000","0","3","-1","-1","2","312","MTR00007","100000","","","","","",""
"NEN03128","龙人猎潮者","MON20015","1","MAI00005","2","AAI00010","1","","","","12435","99","1315","217","0","100000","0","3","-1","-1","2","135","MTR00002","100000","","","","","",""
"NEN03129","食人魔法师","MON20010","1","MAI00006","1","AAI00116","1","","","","11800","99","1407","54","0","100000","0","3","-1","-1","2","115","MTR00002","100000","","","","","",""
"NEN03130","污妖王","MON20060","1","MAI00005|MAI00005|MAI00005","2|2|2","AAI00045|AAI00046|AAI00020","1|1|1","ACT00001","33000","0","28157","99","1384","408","0","100000","0","3","-1","-1","2","310","MTR00011","100000","","","","","",""
"NEN03131","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN03132","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN03133","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN03134","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN03135","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN03136","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN03137","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN03138","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN03139","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN03140","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN03141","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN03142","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN03143","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN03144","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN03145","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN03146","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN03147","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN03148","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN03149","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN03150","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN04001","雷元素","MON30001","0","MAI00005","1","AAI00002","1","","","","1064","99","459","20","0","100000","0","3","-1","-1","3","13","MTR10029","100000","","","","","",""
"NEN04002","雷元素","MON30001","0","MAI00005","1","AAI00002","1","","","","1064","99","459","20","0","100000","0","3","-1","-1","3","17","","","","","","","",""
"NEN04003","暴躁矿工","MON30003","0","MAI00005","2","AAI00002","1","","","","773","99","653","0","0","100000","0","3","-1","-1","3","14","","","","","","","",""
"NEN04004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN04005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN04006","雷元素","MON30001","0","MAI00005","1","AAI00002","1","","","","1064","99","459","20","0","100000","0","3","-1","-1","3","17","","","","","","","",""
